time,expected
22.095,0.11733982636063009
22.096,0.1173397930340902
22.097,0.11733975971778518
22.098,0.11733972641182064
22.099,0.11733969311630192
22.1,0.11733965983133397
22.101,0.1173396265570217
22.102,0.1173395932934696
22.103,0.11733956004078211
22.104,0.11733952679906326
22.105,0.11733949356841686
22.106,0.11733946034894661
22.107,0.117339427140756
22.108,0.11733939394394806
22.109,0.11733936075862568
22.11,0.11733932758489168
22.111,0.11733929442284839
22.112000000000002,0.11733926127259799
22.113,0.11733922813424252
22.114,0.11733919500788365
22.115000000000002,0.1173391618936227
22.116,0.11733912879156114
22.117,0.11733909570179978
22.118000000000002,0.11733906262443937
22.119,0.11733902955958041
22.12,0.11733899650732316
22.121000000000002,0.11733896346776752
22.122,0.1173389304410133
22.123,0.11733889742716001
22.124,0.1173388644263068
22.125,0.11733883143855274
22.126,0.1173387984639965
22.127,0.11733876550273656
22.128,0.11733873255487122
22.129,0.11733869962049835
22.13,0.11733866669971564
22.131,0.11733863379262083
22.132,0.11733860089931082
22.133,0.11733856801988271
22.134,0.11733853515443314
22.135,0.11733850230305863
22.136,0.11733846946585523
22.137,0.1173384366429189
22.138,0.11733840383434545
22.139,0.11733837104023
22.14,0.11733833826066796
22.141000000000002,0.11733830549575408
22.142,0.11733827274558294
22.143,0.11733824001024896
22.144000000000002,0.11733820728984626
22.145,0.11733817458446864
22.146,0.11733814189420964
22.147000000000002,0.11733810921916255
22.148,0.11733807655942045
22.149,0.1173380439150761
22.150000000000002,0.11733801128622193
22.151,0.11733797867295029
22.152,0.11733794607535304
22.153,0.11733791349352195
22.154,0.11733788092754834
22.155,0.11733784837752358
22.156,0.11733781584353836
22.157,0.11733778332568338
22.158,0.11733775082404899
22.159,0.11733771833872524
22.16,0.11733768586980209
22.161,0.11733765341736892
22.162,0.11733762098151491
22.163,0.11733758856232918
22.164,0.11733755615990052
22.165,0.11733752377431732
22.166,0.11733749140566758
22.167,0.11733745905403935
22.168,0.11733742671952023
22.169,0.11733739440219756
22.17,0.11733736210215841
22.171,0.11733732981948955
22.172,0.11733729755427756
22.173000000000002,0.11733726530660854
22.174,0.11733723307656861
22.175,0.11733720086424324
22.176000000000002,0.11733716866971798
22.177,0.11733713649307799
22.178,0.11733710433440794
22.179000000000002,0.11733707219379251
22.18,0.11733704007131601
22.181,0.11733700796706231
22.182000000000002,0.1173369758811153
22.183,0.11733694381355823
22.184,0.11733691176447428
22.185,0.11733687973394645
22.186,0.11733684772205727
22.187,0.117336815728889
22.188,0.1173367837545237
22.189,0.11733675179904311
22.19,0.11733671986252862
22.191,0.11733668794506154
22.192,0.11733665604672262
22.193,0.11733662416759251
22.194,0.11733659230775151
22.195,0.11733656046727961
22.196,0.11733652864625665
22.197,0.11733649684476215
22.198,0.1173364650628749
22.199,0.11733643330067432
22.2,0.1173364015582386
22.201,0.11733636983564619
22.202,0.11733633813297509
22.203,0.11733630645030306
22.204,0.11733627478770742
22.205000000000002,0.11733624314526558
22.206,0.11733621152305411
22.207,0.11733617992114978
22.208000000000002,0.11733614833962878
22.209,0.11733611677856726
22.21,0.11733608523804073
22.211000000000002,0.11733605371812458
22.212,0.1173360222188942
22.213,0.11733599074042425
22.214000000000002,0.11733595928278927
22.215,0.1173359278460635
22.216,0.11733589643032094
22.217,0.1173358650356353
22.218,0.11733583366207989
22.219,0.11733580230972773
22.22,0.11733577097865183
22.221,0.11733573966892452
22.222,0.11733570838061806
22.223,0.11733567711380434
22.224,0.11733564586855508
22.225,0.11733561464494148
22.226,0.11733558344303455
22.227,0.11733555226290521
22.228,0.11733552110462386
22.229,0.1173354899682605
22.23,0.11733545885388513
22.231,0.11733542776156725
22.232,0.11733539669137626
22.233,0.11733536564338103
22.234,0.11733533461765029
22.235,0.11733530361425237
22.236,0.1173352726332554
22.237000000000002,0.1173352416747272
22.238,0.11733521073873529
22.239,0.11733517982534683
22.240000000000002,0.11733514893462878
22.241,0.11733511806664772
22.242,0.11733508722146993
22.243000000000002,0.11733505639916156
22.244,0.11733502559978835
22.245,0.11733499482341558
22.246000000000002,0.11733496407010849
22.247,0.11733493333993196
22.248,0.11733490263295052
22.249,0.1173348719492284
22.25,0.11733484128882946
22.251,0.11733481065181753
22.252,0.11733478003825594
22.253,0.11733474944820779
22.254,0.11733471888173568
22.255,0.11733468833890223
22.256,0.11733465781976964
22.257,0.11733462732439971
22.258,0.11733459685285416
22.259,0.11733456640519405
22.26,0.11733453598148061
22.261,0.11733450558177445
22.262,0.1173344752061359
22.263,0.11733444485462516
22.264,0.11733441452730199
22.265,0.11733438422422601
22.266000000000002,0.11733435394545624
22.267,0.11733432369105179
22.268,0.11733429346107116
22.269000000000002,0.11733426325557272
22.27,0.11733423307461449
22.271,0.11733420291825426
22.272000000000002,0.11733417278654934
22.273,0.117334142679557
22.274,0.117334112597334
22.275000000000002,0.11733408253993692
22.276,0.11733405250742208
22.277,0.11733402249984531
22.278,0.11733399251726237
22.279,0.11733396255972854
22.28,0.117333932627299
22.281,0.11733390272002839
22.282,0.1173338728379712
22.283,0.11733384298118174
22.284,0.11733381314971374
22.285,0.11733378334362086
22.286,0.11733375356295644
22.287,0.11733372380777338
22.288,0.11733369407812445
22.289,0.117333664374062
22.29,0.11733363469563822
22.291,0.11733360504290481
22.292,0.11733357541591338
22.293,0.11733354581471514
22.294,0.11733351623936099
22.295,0.11733348668990164
22.296,0.11733345716638725
22.297,0.11733342766886815
22.298000000000002,0.1173333981973938
22.299,0.11733336875201379
22.3,0.1173333393327774
22.301000000000002,0.11733330993973325
22.302,0.11733328057293009
22.303,0.11733325123241624
22.304000000000002,0.11733322191823947
22.305,0.11733319263044767
22.306,0.1173331633690882
22.307000000000002,0.11733313413420807
22.308,0.11733310492585423
