time,expected
98.261,0.5674282854548909
98.262,0.5674282623153872
98.263,0.5674282391994782
98.264,0.567428216107137
98.265,0.5674281930383377
98.266,0.5674281699930541
98.267,0.5674281469712606
98.268,0.5674281239729309
98.269,0.5674281009980391
98.27,0.5674280780465588
98.271,0.5674280551184651
98.272,0.5674280322137308
98.273,0.5674280093323313
98.274,0.56742798647424
98.275,0.5674279636394313
98.276,0.5674279408278796
98.277,0.567427918039559
98.278,0.5674278952744437
98.279,0.5674278725325084
98.28,0.5674278498137272
98.281,0.5674278271180744
98.282,0.5674278044455245
98.283,0.5674277817960522
98.284,0.5674277591696317
98.285,0.567427736566238
98.286,0.567427713985845
98.287,0.5674276914284276
98.288,0.5674276688939607
98.289,0.5674276463824185
98.29,0.5674276238937759
98.291,0.5674276014280074
98.292,0.567427578985088
98.293,0.5674275565649923
98.294,0.5674275341676952
98.295,0.5674275117931717
98.296,0.5674274894413963
98.297,0.5674274671123442
98.298,0.5674274448059902
98.299,0.5674274225223088
98.3,0.5674274002612761
98.301,0.5674273780228661
98.302,0.5674273558070545
98.303,0.5674273336138159
98.304,0.5674273114431256
98.305,0.5674272892949588
98.306,0.5674272671692907
98.307,0.5674272450660962
98.308,0.5674272229853511
98.309,0.5674272009270299
98.31,0.5674271788911088
98.311,0.5674271568775624
98.312,0.5674271348863661
98.313,0.5674271129174958
98.31400000000001,0.5674270909709266
98.315,0.5674270690466336
98.316,0.5674270471445929
98.31700000000001,0.5674270252647796
98.318,0.5674270034071693
98.319,0.5674269815717378
98.32000000000001,0.5674269597584604
98.321,0.5674269379673129
98.322,0.5674269161982707
98.32300000000001,0.5674268944513096
98.324,0.5674268727264056
98.325,0.5674268510235341
98.32600000000001,0.5674268293426711
98.327,0.567426807683792
98.328,0.5674267860468732
98.32900000000001,0.5674267644318902
98.33,0.567426742838819
98.331,0.5674267212676354
98.33200000000001,0.5674266997183155
98.333,0.5674266781908351
98.334,0.5674266566851704
98.33500000000001,0.5674266352012975
98.336,0.567426613739192
98.337,0.5674265922988305
98.33800000000001,0.5674265708801889
98.339,0.5674265494832433
98.34,0.5674265281079699
98.34100000000001,0.5674265067543453
98.342,0.5674264854223452
98.343,0.5674264641119459
98.34400000000001,0.5674264428231242
98.345,0.5674264215558561
98.346,0.5674264003101176
98.34700000000001,0.5674263790858857
98.348,0.5674263578831364
98.349,0.5674263367018466
98.35000000000001,0.5674263155419921
98.351,0.5674262944035499
98.352,0.5674262732864964
98.35300000000001,0.5674262521908082
98.354,0.5674262311164618
98.355,0.5674262100634339
98.35600000000001,0.5674261890317006
98.357,0.5674261680212395
98.358,0.5674261470320265
98.35900000000001,0.5674261260640391
98.36,0.5674261051172533
98.361,0.5674260841916462
98.36200000000001,0.5674260632871946
98.363,0.5674260424038756
98.364,0.5674260215416654
98.36500000000001,0.5674260007005418
98.366,0.5674259798804807
98.367,0.5674259590814598
98.368,0.5674259383034559
98.369,0.567425917546446
98.37,0.5674258968104067
98.371,0.5674258760953158
98.372,0.5674258554011499
98.373,0.5674258347278862
98.374,0.5674258140755021
98.375,0.5674257934439743
98.376,0.5674257728332806
98.377,0.5674257522433975
98.378,0.5674257316743028
98.379,0.5674257111259737
98.38,0.5674256905983873
98.381,0.5674256700915212
98.382,0.5674256496053527
98.383,0.5674256291398591
98.384,0.5674256086950177
98.385,0.567425588270806
98.386,0.5674255678672017
98.387,0.5674255474841821
98.388,0.5674255271217251
98.389,0.5674255067798076
98.39,0.5674254864584076
98.391,0.5674254661575027
98.392,0.5674254458770706
98.393,0.5674254256170884
98.394,0.5674254053775347
98.395,0.5674253851583867
98.396,0.5674253649596219
98.397,0.5674253447812185
98.398,0.5674253246231541
98.399,0.5674253044854066
98.4,0.5674252843679539
98.401,0.5674252642707738
98.402,0.567425244193844
98.403,0.567425224137143
98.404,0.5674252041006481
98.405,0.5674251840843377
98.406,0.5674251640881898
98.407,0.5674251441121821
98.408,0.567425124156293
98.409,0.5674251042205004
98.41,0.5674250843047827
98.411,0.5674250644091179
98.412,0.5674250445334839
98.413,0.5674250246778592
98.414,0.5674250048422217
98.415,0.5674249850265498
98.416,0.5674249652308223
98.417,0.5674249454550165
98.418,0.567424925699112
98.419,0.567424905963086
98.42,0.5674248862469172
98.421,0.5674248665505842
98.422,0.5674248468740655
98.423,0.5674248272173393
98.424,0.5674248075803842
98.425,0.5674247879631784
98.426,0.5674247683657011
98.427,0.5674247487879303
98.428,0.5674247292298447
98.429,0.5674247096914229
98.43,0.5674246901726439
98.431,0.5674246706734858
98.432,0.5674246511939275
98.433,0.567424631733948
98.434,0.5674246122935255
98.435,0.5674245928726392
98.436,0.567424573471268
98.437,0.5674245540893904
98.438,0.5674245347269852
98.43900000000001,0.5674245153840314
98.44,0.5674244960605077
98.441,0.5674244767563934
98.44200000000001,0.5674244574716673
98.443,0.567424438206308
98.444,0.5674244189602948
98.44500000000001,0.5674243997336067
98.446,0.5674243805262229
98.447,0.5674243613381224
98.44800000000001,0.5674243421692838
98.449,0.5674243230196868
98.45,0.5674243038893106
98.45100000000001,0.567424284778134
98.452,0.5674242656861362
98.453,0.5674242466132965
98.45400000000001,0.5674242275595944
98.455,0.5674242085250086
98.456,0.567424189509519
98.45700000000001,0.5674241705131047
98.458,0.5674241515357449
98.459,0.5674241325774191
98.46000000000001,0.5674241136381065
98.461,0.5674240947177868
98.462,0.567424075816439
98.46300000000001,0.5674240569340433
98.464,0.5674240380705784
98.465,0.5674240192260245
98.46600000000001,0.5674240004003607
98.467,0.5674239815935662
98.468,0.5674239628056217
98.46900000000001,0.5674239440365059
98.47,0.5674239252861987
98.471,0.5674239065546798
98.47200000000001,0.5674238878419288
98.473,0.5674238691479254
98.474,0.5674238504726494
98.47500000000001,0.5674238318160805
98.476,0.5674238131781986
98.477,0.5674237945589834
98.47800000000001,0.5674237759584145
98.479,0.5674237573764722
98.48,0.5674237388131362
98.48100000000001,0.5674237202683864
98.482,0.5674237017422028
